row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
105  0  40.3844  15.987  78.6335  18.5227  1185.14  40.6535  31052.1  179.363  1330.24  51.4174  89.5864  18.5526  26.5143  41.8883  48.5091  20.8976  60.5423  24.4467  14.6737  21.2967  1.23588
106  0  74.3379  16.4362  101.062  18.5086  1268.28  41.4229  31542  180.843  1334.79  51.7474  97.9125  19.451  23.9045  42.1526  94.5244  22.9194  65.6662  24.3048  29.2382  22.2648  1.35512
107  0  48.9384  15.643  84.4693  17.9518  1206.22  40.4983  30878.9  181.615  1311.22  50.3438  165.363  20.7609  75.5552  43.7494  88.7852  22.4648  20.3242  23.2298  37.0786  23.0119  1.23259
108  0  35.2057  14.0942  118.575  17.7517  330.462  23.5033  31453.2  178.875  141.324  27.6852  51.5782  12.297  29.5827  43.5705  68.1545  21.1017  56.5754  23.4212  63.8842  23.6719  1.20596
109  0  42.0166  15.196  107.664  17.8255  370.52  24.9182  31132.6  180.442  314.989  32.4245  74.3121  13.8276  33.5091  42.9223  49.1286  20.849  70.3761  23.9258  31.4323  21.8345  1.2708
110  0  68.4038  15.1454  134.083  17.9439  418.068  25.5807  30994.9  178.715  273.168  31.1474  53.0148  12.6725  45.9512  58.2134  167.564  25.9147  40.2248  24.9344  13.6594  23.9995  1.2765
111  0  641.475  31.6481  1175.83  40.9984  781.825  36.1633  30854.1  179.157  1120.82  49.1256  701.53  33.1714  98.1124  48.7927  5254.37  80.2657  37.2997  26.0008  210.967  30.018  1.16288
112  0  1123.2  40.3824  1712.31  49.2043  1012.45  41.6849  30115.8  178.325  2039.96  60.7186  1269.63  43.1231  16.2485  50.1664  3410.96  66.8702  66.828  27.6139  481.243  35.3175  1.18315
113  0  706.4  33.3565  1698.14  47.6877  792.018  37.2446  30315.7  180.602  1241.75  50.9404  820.743  35.0331  9.17206  52.1247  425.511  31.4  91.1833  26.2983  256.489  29.5318  1.21546
114  0  433.264  27.6744  2123.75  51.8145  731.111  36.3345  30349.2  178.129  1198.52  50.5333  535.888  30.1293  23.0853  55.4469  490.698  33.0996  117.493  28.8147  290  32.0296  1.23103
115  0  354.814  26.5642  1759.64  48.3091  857.719  37.8894  30449.4  178.195  1145.68  49.6027  576.058  31.2191  70.7232  49.0667  333.44  29.7073  60.7036  25.8441  102.758  26.4141  1.19045
116  0  779.012  34.6756  1132.21  40.9055  756.653  36.4486  30921.2  179.597  1217.45  50.9985  517.744  29.9621  69.6038  48.3797  361.592  30.3489  41.7682  24.9731  154.946  27.6564  1.13299
117  0  16.5317  13.5752  77.4455  16.5977  364.944  24.5891  31208.8  177.926  112.29  26.8824  54.5174  12.0426  65.6354  50.4583  49.2774  20.8101  121.581  26.4364  22.0075  20.8957  1.37192
118  0  16.3252  13.9988  107.195  17.6191  345.249  24.4006  31410.2  179.599  130.454  28.3625  19.8988  11.4709  47.9305  49.8155  59.4861  21.6296  39.1094  23.1677  6.4085  22.5003  1.23003
119  0  12.384  12.8245  69.11  15.5507  361.832  23.912  31078.7  180.57  64.0107  25.2714  31.6599  10.6394  1.01251  43.0873  9.54961  19.2295  76.2735  23.7808  0.909196  21.4168  1.30769
120  0  14.5622  13.1989  51.4254  15.5016  313.364  23.2223  31442.7  178.511  48.44  25.1525  30.8086  11.5612  18.8617  55.0034  30.6025  21.4967  56.8486  25.5442  9.64285  23.3687  1.21844
