row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
47  0  46.5904  13.7454  92.3613  16.7181  748.456  32.1829  21806.6  150.005  955.872  42.8207  48.5357  13.4922  6.04998  31.4637  109.822  19.1927  47.8348  18.5452  7.4545  16.2067  1.18087
48  0  69.3817  14.2677  142.464  17.4034  340.117  23.4523  21984  150.343  508.978  34.3448  67.6424  13.8025  19.2673  33.382  149.073  20.1028  105.508  21.125  25.3996  16.8749  1.2626
49  0  50.978  13.6144  71.2516  15.6619  430.189  25.306  22022.7  150.414  433.886  33.492  45.4918  12.0688  18.4933  34.5341  98.979  18.2507  88.8055  20.0904  8.99681  16.7387  1.15327
50  0  1287.13  44.0674  2947.05  63.5227  3571.42  70.6801  20301.1  151.772  9623.63  111.704  1287.41  49.4031  29.3205  22.8613  10261.6  107.119  131.9  26.7952  573.638  35.1727  1.07012
51  0  400.304  26.3954  1058.74  39.2356  1332.22  44.0236  21357.3  150.967  3262.04  69.0577  368.735  28.1642  47.5713  32.6433  4500.28  72.2506  98.9182  22.4822  145.473  23.8555  1.21452
52  0  1001.94  39.5299  2033.81  53.9884  2169.94  57.2832  20498.1  151.346  9669.45  110.95  1087.15  45.9608  34.2577  23.8414  8039.84  95.4393  139.213  25.4  411.75  31.2762  1.24957
53  0  446.739  27.4658  971.798  38.0923  1345.44  44.4912  20969.9  150.096  3809.03  73.5071  437.738  30.6051  35.2432  31.8825  4238.11  71.6384  47.2094  21.5898  143.07  24.0874  1.02784
54  0  331.05  24.3231  718.576  33.4065  731.032  34.6871  21379.8  150.827  2515.16  62.377  384.529  28.32  52.3134  36.3653  1046.67  39.3594  55.403  20.2718  51.0067  20.6536  1.11165
55  0  753.488  34.8051  1671.52  49.2125  1742.14  51.5968  20787.8  151.24  6865.94  95.4201  1255.05  45.5647  21.8336  27.3854  6008.38  83.0142  67.0594  23.2598  311.121  28.7855  1.27691
56  0  596.55  30.6384  941.186  38.0692  1088.63  41.6198  20809.9  150.757  4409.69  79.0103  938.677  40.8039  51.5234  32.3388  2306.32  54.8349  66.5165  22.4865  136.392  24.2895  1.58033
57  0  93.6822  15.5668  139.834  18.0344  292.348  22.7593  21642  149.198  668.013  37.0474  93.411  15.1564  9.52969  32.1531  354.216  26.0462  23.6959  17.8207  2.37924  15.1385  1.12914
