row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
42  0  44.8561  13.6217  58.5546  16.2978  1828.95  47.6392  18193.4  139.813  2684.64  62.6176  168.737  20.8579  24.452  24.3077  8.63182  13.9902  53.9033  19.1847  41.58  18.2321  1.1499
43  0  42.7725  13.8164  111.533  18.061  2199.3  52.011  18122.4  140.126  3448.1  69.0495  87.4569  18.8094  17.1633  24.573  20.4991  14.8244  21.7916  18.4142  6.17074  17.912  1.07023
44  0  19.3646  11.9891  74.1837  15.7274  945.611  35.3185  18598  139.067  1198.08  44.585  14.8445  12.247  24.8765  27.0037  31.9612  14.4991  83.5354  20.1635  0.410938  15.2278  1.19159
45  0  27.8514  10.92  52.8695  13.0887  338.057  22.335  18549  137.486  288.089  28.6175  2.51693  8.22225  35.8857  40.3401  44.4772  16.4316  24.6148  18.7683  13.4678  18.2154  1.24184
46  0  0.651146  9.23218  37.3704  11.9814  203.233  18.4084  18619.6  137.661  114.527  22.5494  11.471  8.69282  2.36633  39.0289  26.4636  15.4377  62.1259  20.6088  0.930621  17.7512  1.11357
47  0  29.5203  11.2047  39.3153  12.1367  199.503  18.4024  18841.9  138.397  91.2766  21.496  7.92104  7.19738  36.2488  33.0927  27.8303  14.9851  59.407  18.8556  4.31512  16.1155  1.07073
48  0  35.8649  11.2233  90.3004  14.2233  246.291  19.4453  18640.4  137.422  102  21.5564  18.7696  7.86186  69.969  29.6622  52.9176  15.4633  69.9444  18.3988  6.82725  16.1605  1.21397
49  0  30.8141  11.0304  35.6879  11.4027  183.918  17.2329  18710.7  137.534  84.5961  20.9495  12.0435  8.35538  2.43498  46.1956  39.378  16.6523  25.2113  19.2017  15.0182  18.5263  1.20933
50  0  19.7277  10.3124  75.885  13.4498  201.221  18.3346  18798.7  138.099  62.3424  20.9888  22.0786  8.40486  17.8421  35.8872  57.273  16.6744  8.79682  17.8565  7.25565  17.0627  1.14182
51  0  15.8709  9.85306  96.9787  14.5374  221.495  18.954  19023.7  138.764  86.647  22.3587  0.879889  7.43447  12.0957  30.3509  39.5727  14.9615  21.8872  16.3836  7.72868  14.6183  1.18572
52  0  72.5294  13.3274  104.318  15.1966  266.899  20.4397  19072.9  139.223  146.357  23.6898  18.1406  9.00997  21.0333  29.5623  47.5891  15.4989  8.88156  15.7413  26.1754  16.2335  1.22251
